Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
5968,male,group D,some college,standard,True,,6.7,57.0,91.0,71.0,public,False
5969,female,group C,some college,standard,False,15.7,6.4,40.0,75.0,69.0,public,True
5970,female,group B,high school,standard,False,1.0,6.8,71.0,53.0,65.0,private,True
5971,male,group A,high school,free/reduced,True,4.4,5.4,82.0,70.0,55.0,public,False
5972,female,group E,associate degree,standard,True,18.1,8.9,79.0,87.0,60.0,public,True
5973,female,group D,high school,standard,False,13.7,5.4,73.0,97.0,72.0,public,True
5974,female,group D,associate degree,standard,True,5.4,8.2,67.0,56.0,65.0,public,False
5975,female,group E,bachelor degree,standard,False,4.3,8.7,52.0,60.0,49.0,public,True
5976,male,group A,master degree,free/reduced,False,1.1,,63.0,73.0,84.0,private,True
5977,female,group C,associate degree,standard,True,10.3,5.7,57.0,62.0,66.0,public,True
5978,female,group E,,standard,False,,7.4,72.0,28.0,75.0,public,True
5979,male,group D,high school,standard,False,,6.2,92.0,48.0,57.0,public,True
5980,male,group A,bachelor degree,standard,True,18.0,4.1,66.0,90.0,69.0,public,True
5981,male,group C,high school,standard,True,6.2,7.7,73.0,81.0,73.0,public,
5982,male,group E,high school,free/reduced,False,3.6,8.0,72.0,75.0,52.0,public,True
5983,male,group D,associate degree,standard,True,1.3,5.4,86.0,71.0,59.0,public,True
5984,male,group B,master degree,free/reduced,True,14.8,7.7,90.0,66.0,79.0,public,
5985,female,group C,high school,free/reduced,True,6.6,7.7,100.0,96.0,48.0,public,True
5986,male,group B,some college,free/reduced,False,6.3,8.0,100.0,58.0,51.0,public,True
5987,female,group D,bachelor degree,standard,False,11.8,8.5,52.0,70.0,53.0,public,True
5988,male,group D,some college,standard,False,10.1,3.6,78.0,63.0,69.0,public,True
5989,female,group B,associate degree,standard,False,3.1,8.2,83.0,71.0,73.0,private,False
5990,female,group A,,free/reduced,False,10.1,10.1,48.0,55.0,77.0,public,True
5991,male,group B,some college,standard,False,9.8,6.6,80.0,70.0,76.0,public,True
5992,female,group E,high school,standard,False,21.5,8.1,67.0,81.0,86.0,international,False
5993,male,group C,some college,standard,True,13.7,9.2,82.0,,68.0,public,True
5994,male,group C,bachelor degree,standard,False,19.1,6.3,66.0,47.0,98.0,public,True
5995,female,group E,high school,standard,True,6.7,7.8,91.0,,78.0,public,True
5996,male,group B,associate degree,standard,True,,7.1,62.0,83.0,,private,True
5997,female,group D,bachelor degree,free/reduced,False,15.2,6.2,53.0,74.0,90.0,private,True
5998,male,group C,bachelor degree,standard,True,0.0,10.0,60.0,82.0,73.0,private,False
5999,female,group B,,standard,True,6.0,,76.0,,65.0,public,True
6000,male,group D,some college,standard,True,7.9,7.6,54.0,90.0,75.0,public,True
6001,female,group A,bachelor degree,standard,False,13.5,8.7,78.0,,76.0,public,
6002,male,group D,high school,standard,False,11.5,5.5,73.0,51.0,55.0,public,True
6003,female,group A,bachelor degree,standard,False,,7.4,83.0,53.0,82.0,public,False
6004,female,group A,associate degree,standard,False,14.3,5.0,68.0,99.0,84.0,public,True
6005,male,group B,bachelor degree,,False,9.4,9.2,71.0,79.0,75.0,public,True
6006,male,group C,master degree,standard,False,9.6,4.7,68.0,64.0,83.0,public,True
6007,female,group D,some college,standard,False,9.1,8.3,85.0,93.0,53.0,public,True
6008,male,group A,some college,standard,False,10.0,5.2,44.0,64.0,82.0,public,True
6009,female,group C,some college,standard,False,4.1,7.4,94.0,56.0,80.0,public,True
6010,female,group A,some college,standard,True,8.8,6.5,84.0,73.0,76.0,international,True
6011,female,group C,high school,free/reduced,True,9.7,5.5,94.0,73.0,57.0,public,False
6012,male,group B,,standard,False,6.0,6.5,92.0,54.0,79.0,public,True
6013,female,group A,some college,standard,True,9.9,,78.0,65.0,28.0,public,True
6014,female,group C,some college,free/reduced,True,14.1,7.0,63.0,78.0,76.0,private,True
6015,male,group E,high school,free/reduced,False,10.7,7.9,58.0,94.0,61.0,private,True
6016,female,group D,associate degree,standard,True,14.3,8.3,56.0,66.0,72.0,public,True
6017,female,group E,master degree,standard,False,14.7,8.1,70.0,69.0,86.0,public,True
6018,female,group D,high school,standard,True,,7.4,67.0,81.0,82.0,public,True
6019,male,group A,high school,free/reduced,False,8.1,7.1,39.0,87.0,67.0,public,True
6020,male,group B,some college,standard,False,7.4,7.7,74.0,46.0,64.0,public,False
6021,female,group B,high school,standard,False,4.4,7.3,57.0,67.0,87.0,public,True
6022,female,group B,bachelor degree,standard,True,9.5,6.7,34.0,68.0,79.0,private,True
6023,female,group D,associate degree,standard,True,13.4,7.7,79.0,54.0,68.0,public,True
6024,female,group B,high school,standard,True,14.2,6.2,79.0,88.0,65.0,public,True
6025,male,group B,bachelor degree,standard,True,18.5,8.0,88.0,72.0,64.0,public,True
6026,female,group D,high school,free/reduced,False,3.2,,70.0,87.0,54.0,private,True
6027,male,group D,high school,standard,True,7.8,,75.0,52.0,73.0,public,False
6028,female,group D,some college,free/reduced,False,8.7,7.9,66.0,60.0,41.0,private,False
6029,male,group C,master degree,standard,False,15.2,8.7,74.0,66.0,58.0,public,True
6030,female,group C,associate degree,standard,True,2.6,8.8,45.0,54.0,83.0,public,True
6031,male,group C,associate degree,standard,True,10.5,7.0,65.0,53.0,70.0,public,True
6032,female,group E,bachelor degree,free/reduced,True,2.8,6.5,79.0,98.0,71.0,public,True
6033,male,group B,master degree,free/reduced,False,12.8,7.3,44.0,,83.0,private,True
6034,female,group B,bachelor degree,standard,True,9.5,7.0,53.0,78.0,62.0,public,True
6035,male,group A,high school,free/reduced,True,7.9,7.6,55.0,65.0,92.0,public,True
6036,female,group A,associate degree,standard,False,,9.3,51.0,68.0,71.0,public,True
6037,female,group D,high school,standard,True,5.4,6.2,78.0,57.0,71.0,public,True
6038,male,group C,master degree,standard,False,11.7,5.6,74.0,44.0,69.0,public,True
6039,male,group B,bachelor degree,standard,False,9.9,7.3,73.0,55.0,44.0,public,True
6040,male,group C,high school,standard,True,12.4,8.4,78.0,67.0,57.0,public,True
6041,male,group B,associate degree,standard,False,12.2,7.0,51.0,63.0,70.0,international,True
6042,female,group D,master degree,standard,True,7.8,9.0,64.0,83.0,45.0,public,False
6043,female,group B,,,False,8.5,6.8,67.0,86.0,66.0,public,True
6044,male,group D,high school,standard,False,10.7,8.8,74.0,72.0,42.0,public,False
6045,female,group E,some college,standard,False,4.1,,75.0,76.0,64.0,private,True
6046,female,group B,bachelor degree,free/reduced,False,2.9,7.0,95.0,83.0,72.0,public,True
6047,male,group A,bachelor degree,standard,False,11.3,7.2,70.0,78.0,78.0,international,False
6048,female,group C,master degree,standard,True,12.8,8.2,89.0,58.0,71.0,public,True
6049,male,group B,bachelor degree,free/reduced,True,8.0,5.5,82.0,68.0,,public,True
6050,male,group D,high school,,False,9.4,,55.0,70.0,55.0,public,True
6051,female,group C,some college,standard,False,6.1,8.4,49.0,61.0,52.0,public,True
6052,male,group E,high school,standard,False,18.3,7.3,95.0,82.0,71.0,public,True
6053,female,group B,bachelor degree,free/reduced,False,19.3,8.9,73.0,34.0,56.0,public,False
6054,female,group C,some college,standard,False,6.7,8.1,68.0,66.0,59.0,public,False
6055,female,group C,associate degree,standard,True,13.8,6.6,83.0,29.0,59.0,public,
6056,male,group C,high school,standard,False,12.0,7.3,73.0,91.0,55.0,international,True
6057,female,group B,high school,standard,False,7.2,,75.0,57.0,73.0,public,True
6058,male,group B,bachelor degree,standard,True,,8.6,53.0,65.0,,private,True
6059,male,group E,bachelor degree,standard,False,10.0,8.0,61.0,69.0,73.0,public,True
6060,female,group D,high school,,True,9.3,7.6,74.0,45.0,100.0,public,True
6061,female,group D,bachelor degree,free/reduced,False,22.3,9.2,66.0,61.0,98.0,public,True
6062,female,group E,high school,free/reduced,False,11.6,5.7,50.0,67.0,81.0,public,True
6063,female,group E,associate degree,standard,True,0.0,6.9,60.0,42.0,68.0,public,True
6064,female,group E,some college,free/reduced,False,7.3,8.2,60.0,83.0,72.0,public,True
6065,male,group D,associate degree,standard,False,,5.8,77.0,91.0,68.0,public,False
6066,female,group C,high school,standard,False,15.0,5.2,42.0,82.0,67.0,private,True
6067,female,group C,associate degree,standard,False,5.0,,100.0,86.0,70.0,public,True
6068,male,group C,some college,free/reduced,False,3.0,7.7,69.0,73.0,96.0,private,True
6069,male,group D,some college,standard,False,8.6,8.9,65.0,77.0,92.0,public,True
6070,female,group C,associate degree,standard,False,7.4,6.7,86.0,67.0,71.0,public,True
6071,female,group A,high school,standard,False,5.9,6.0,64.0,85.0,65.0,public,True
6072,female,group D,master degree,free/reduced,True,10.5,6.8,59.0,67.0,73.0,public,
6073,male,group A,bachelor degree,standard,False,11.6,,66.0,77.0,71.0,public,True
6074,female,group D,high school,standard,True,17.6,8.9,86.0,65.0,60.0,public,True
6075,male,group A,bachelor degree,standard,False,19.9,9.9,75.0,57.0,67.0,private,True
6076,male,group B,,free/reduced,True,9.7,,70.0,78.0,75.0,international,True
6077,male,group E,associate degree,standard,False,1.0,5.7,52.0,51.0,72.0,private,True
6078,female,group C,some college,free/reduced,True,7.9,6.4,68.0,72.0,73.0,public,True
6079,female,group D,bachelor degree,free/reduced,False,11.7,6.1,85.0,71.0,59.0,public,True
6080,female,group E,,standard,True,8.9,8.0,56.0,80.0,83.0,public,True
6081,female,group C,associate degree,free/reduced,False,12.7,6.3,51.0,63.0,82.0,public,True
6082,male,group C,some college,free/reduced,True,,7.3,73.0,52.0,81.0,international,False
6083,female,group C,,standard,True,16.5,5.3,70.0,92.0,73.0,public,False
6084,female,group A,associate degree,standard,False,13.6,8.6,78.0,63.0,72.0,public,True
6085,male,group D,,standard,False,11.1,6.6,50.0,60.0,87.0,public,True
6086,male,group C,bachelor degree,standard,True,7.3,6.3,67.0,53.0,62.0,public,True
6087,male,group D,master degree,free/reduced,True,7.2,6.6,46.0,51.0,73.0,private,True
6088,female,group C,master degree,standard,False,9.3,7.0,54.0,68.0,36.0,public,True
6089,male,group D,,,True,14.4,6.8,89.0,73.0,69.0,private,True
6090,female,group B,,standard,True,19.3,8.6,73.0,69.0,53.0,private,True
6091,male,group C,,standard,True,9.6,7.8,69.0,79.0,64.0,international,True
6092,female,group C,master degree,free/reduced,False,13.2,7.5,46.0,64.0,58.0,public,
6093,male,group B,associate degree,standard,True,13.5,7.3,53.0,64.0,77.0,public,True
6094,female,group E,some college,standard,True,11.5,6.7,86.0,62.0,83.0,international,True
6095,male,group C,some college,standard,True,10.2,5.3,67.0,70.0,100.0,public,False
6096,male,group C,high school,standard,True,7.8,8.1,61.0,83.0,82.0,international,True
6097,female,group C,high school,standard,True,8.5,,77.0,66.0,64.0,public,True
6098,female,group B,associate degree,standard,False,7.8,7.1,44.0,94.0,94.0,public,True
6099,female,group E,some college,standard,True,13.9,5.3,58.0,66.0,74.0,public,True
6100,male,group A,master degree,standard,False,10.5,9.0,57.0,56.0,73.0,international,False
6101,male,group B,high school,free/reduced,False,5.9,5.0,98.0,67.0,77.0,public,True
6102,female,group C,high school,standard,False,8.4,6.8,76.0,68.0,54.0,public,True
6103,female,group B,some college,standard,True,11.8,7.4,52.0,51.0,81.0,international,True
6104,male,group C,some college,standard,True,6.3,,85.0,97.0,54.0,public,True
6105,female,group E,some college,free/reduced,True,1.8,6.6,76.0,83.0,51.0,public,True
6106,female,group A,associate degree,free/reduced,True,14.1,7.0,55.0,74.0,81.0,private,True
6107,male,group B,bachelor degree,free/reduced,True,14.1,7.9,52.0,,91.0,private,True
6108,male,group E,high school,standard,True,18.0,,65.0,,73.0,public,False
6109,male,group A,some college,free/reduced,False,12.6,6.4,71.0,70.0,82.0,public,True
6110,female,group A,,standard,False,7.1,7.9,58.0,43.0,72.0,public,True
6111,male,group B,associate degree,standard,False,9.2,7.3,79.0,96.0,71.0,public,True
6112,female,group C,high school,standard,True,9.8,6.9,72.0,61.0,70.0,private,False
6113,female,group E,high school,standard,True,2.5,,73.0,87.0,88.0,private,True
6114,male,group D,associate degree,standard,True,11.1,5.5,78.0,78.0,68.0,public,False
6115,male,group C,associate degree,,False,14.1,8.8,67.0,49.0,68.0,public,True
6116,female,group B,bachelor degree,standard,True,2.7,6.2,57.0,73.0,67.0,private,
6117,male,group C,master degree,free/reduced,False,10.1,7.4,75.0,71.0,51.0,international,True
6118,female,group E,,standard,False,14.9,5.4,50.0,67.0,70.0,private,True
6119,female,group C,master degree,free/reduced,True,4.6,8.0,79.0,64.0,84.0,public,False
6120,female,group D,high school,standard,False,,9.5,74.0,62.0,,public,True
6121,female,group D,high school,free/reduced,False,9.7,7.6,77.0,62.0,64.0,public,False
6122,male,group B,bachelor degree,standard,False,3.1,8.3,90.0,56.0,74.0,international,True
6123,female,group A,some college,standard,True,24.5,6.3,69.0,90.0,66.0,public,False
6124,male,group C,high school,free/reduced,False,9.4,7.5,55.0,63.0,75.0,public,True
6125,female,group D,associate degree,,False,5.5,5.6,39.0,39.0,82.0,public,
6126,female,group A,high school,free/reduced,False,8.6,8.9,63.0,69.0,77.0,public,True
6127,female,group A,master degree,free/reduced,True,5.0,8.8,60.0,65.0,70.0,public,False
6128,female,group A,bachelor degree,free/reduced,False,8.8,7.5,41.0,96.0,38.0,private,True
6129,male,group C,associate degree,standard,False,12.4,7.8,54.0,49.0,63.0,international,True
6130,male,group E,master degree,,True,12.7,4.7,53.0,,69.0,private,False
6131,male,group E,some college,free/reduced,True,8.7,8.2,62.0,74.0,72.0,public,True
6132,female,group C,high school,standard,False,0.2,10.3,61.0,76.0,43.0,private,True
6133,female,group C,associate degree,,False,0.0,8.2,79.0,86.0,97.0,public,False
6134,female,group A,bachelor degree,free/reduced,True,11.6,,61.0,70.0,85.0,public,True
6135,female,group C,high school,free/reduced,False,14.6,6.3,56.0,69.0,66.0,private,True
6136,female,group A,some college,free/reduced,True,4.3,6.2,81.0,55.0,81.0,public,True
6137,female,group B,associate degree,standard,True,14.6,5.0,68.0,59.0,62.0,public,True
6138,male,group D,associate degree,standard,False,12.1,5.1,73.0,98.0,70.0,public,True
6139,male,group A,bachelor degree,standard,True,10.5,6.2,88.0,76.0,78.0,international,False
6140,female,group C,associate degree,free/reduced,True,13.0,8.2,41.0,65.0,67.0,public,True
6141,male,group D,some college,standard,False,11.8,8.4,42.0,51.0,66.0,public,True
6142,male,group B,,standard,True,11.7,7.4,77.0,54.0,83.0,public,False
6143,female,group E,master degree,free/reduced,False,1.0,6.4,70.0,68.0,71.0,public,True
6144,female,group C,high school,free/reduced,False,,,58.0,76.0,69.0,public,True
6145,female,group B,associate degree,standard,False,5.0,8.3,57.0,,68.0,public,True
6146,male,group A,bachelor degree,free/reduced,True,,9.4,68.0,60.0,,public,True
6147,male,group D,associate degree,free/reduced,False,6.1,7.5,62.0,52.0,66.0,public,False
6148,male,group B,high school,standard,True,14.7,5.5,82.0,70.0,,international,True
6149,male,group C,master degree,free/reduced,False,12.4,6.7,100.0,67.0,66.0,public,True
6150,male,group E,high school,standard,False,15.2,9.6,68.0,55.0,87.0,public,False
6151,female,group E,some college,free/reduced,True,11.4,7.3,61.0,81.0,73.0,public,False
6152,female,group A,high school,standard,True,13.9,,67.0,50.0,66.0,public,True
6153,female,group C,some college,free/reduced,False,3.6,7.7,71.0,63.0,90.0,international,True
6154,male,group D,bachelor degree,free/reduced,False,13.7,8.1,68.0,76.0,83.0,private,True
6155,male,group A,bachelor degree,standard,True,10.0,6.4,52.0,96.0,84.0,public,True
6156,female,group D,some college,standard,True,0.0,6.0,70.0,78.0,82.0,public,False
6157,female,group C,associate degree,standard,False,6.5,8.9,44.0,48.0,58.0,public,True
6158,male,group C,some college,standard,True,6.6,9.1,63.0,74.0,50.0,public,False
6159,female,group D,master degree,standard,True,3.9,6.5,74.0,62.0,73.0,public,False
6160,female,group D,some college,free/reduced,False,18.8,8.0,60.0,69.0,71.0,public,True
6161,male,group A,some college,free/reduced,False,7.9,5.1,75.0,90.0,83.0,public,False
6162,male,group E,high school,,False,12.5,5.9,71.0,79.0,,public,True
6163,male,group C,bachelor degree,standard,True,13.6,7.2,60.0,,84.0,public,True
6164,male,group B,bachelor degree,standard,True,6.0,7.1,82.0,74.0,75.0,public,True
6165,male,group E,associate degree,free/reduced,False,8.3,,55.0,85.0,46.0,public,True
6166,male,group B,some college,standard,False,,5.9,58.0,43.0,70.0,public,True
6167,female,group D,master degree,free/reduced,True,7.0,6.5,48.0,100.0,80.0,private,True
6168,female,group C,high school,standard,True,14.5,7.2,100.0,48.0,72.0,public,True
6169,female,group B,some college,free/reduced,False,3.7,5.4,43.0,,91.0,public,True
6170,female,group A,high school,standard,True,10.1,7.4,78.0,92.0,93.0,public,False
6171,male,group C,,standard,False,13.0,7.8,47.0,56.0,,public,False
